ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE
308279,1995,231,Spektakle fabularne TV,Morderca,,,,,,"Tł. Karol Jakubowicz. Reż. Filip Zylber. II, 26 II 1995, 60' [powtórna emisja:] 26 VII 1995",
308284,1995,231,Spektakle fabularne TV,Prawdziwy Zachód,,,,,,"Tł. i reż. Jacek Gąsiorowski. II, 30 VIII 1995, 80'",
308285,1995,231,Spektakle fabularne TV,Trucizna teatru,,,,,,"Tł. Marceli Mino. Reż. Gustaw Holoubek. I, 11 XII 1995, 55'",
308291,1995,231,Spektakle fabularne TV,Antygona,,,,,,"Tł. Stanisław Hebanowski. Reż. Jerzy Gruza. II, 28 III 1995, 80'",
308929,1995,231,Spektakle fabularne TV,Szalbierz,,,,,,"Tł. Mieczysław Dobrowolny. Adapt. i reż. Tomasz Wiszniewski. I, 27 III 1995, 110'",
308930,1995,231,Spektakle fabularne TV,Arkadia,,,,,,"Tł. Jerzy Limon. Reż. Krzysztof Babicki. I, 3 VII 1995, 140'",
308931,1995,231,Spektakle fabularne TV,Biały łabędź,,,,,,"Tł. Maria Żurowska. Reż. Krzysztof Babicki. II, 3 IX 1995, 50'",
308932,1995,231,Spektakle fabularne TV,Abigel,,,,,,"Cz. 1-3. Tł. Alicja Mazurkiewicz. Reż. Izabella Cywińska. II, 25-27 XII 1995 [każda cz. 60']",
308933,1995,231,Spektakle fabularne TV,Dwaj panowie z Werony,,,,,,"Tł. Stanisław Barańczak. Reż. Roland Rowiński. II, 8 II 1995, 85'",
308934,1995,231,Spektakle fabularne TV,Koriolan,,,,,,"Tł. Stanisław Barańczak. Reż. Mirosław Bork. I, 27 XI 1995, 50'",
308935,1995,231,Spektakle fabularne TV,Perykles,,,,,,"Tł. Leon Ulrich. Adapt. i reż. Maciej Prus. II, 7 V 1995, 40'",
308936,1995,231,Spektakle fabularne TV,Pułapka na samotnego mężczyznę,,,,,,"Tł. Kazimiera Żuławska, Zofia Bobowicz-Trześniewska. Reż. Ireneusz Englert. II, 18 VI 1995, 75'",
308937,1995,231,Spektakle fabularne TV,Śmierć Iwana Ilicza,,,,,,"Tł. Jarosław Iwaszkiewicz. Reż. Jerzy Grzegorzewski. II, 27 III 1995, 55'",
308938,1995,231,Spektakle fabularne TV,Podłużna walizka,,,,,,"Tł. Henryk Rostworowski. Reż. Barbara Borys-Damięcka. II, 5 VII 1995, 70'",
308939,1995,231,Spektakle fabularne TV,Korzenie,,,,,,"Reż. Simon Curtis. I, 20 XI 1995, 110'",
308940,1995,231,Spektakle fabularne TV,Nigdy więcej,,,,,,"Tł. Małgorzata semil. Reż. Krzysztof Nazar. I, 21 VIII 1995, 90'",
308991,1995,231,Spektakle fabularne TV,Chmura na sznurku,,,,,,"Reż. aut. II, 10 XII 1995, 30'",
308992,1995,231,Spektakle fabularne TV,O szewczyku i pięknej królewnie,,,,,,"Reż. Wojciech Maciejewski. I, 1 XI 1995, 15'",
308993,1995,231,Spektakle fabularne TV,Czarodziejski flet,,,,,,"Adapt. i reż. Marek Prałat. II, 23 VII 1995, 50'",
308994,1995,231,Spektakle fabularne TV,Łowca jasnowidzów,,,,,,"Reż. aut. I, 18 IX 1995, 75'",
308995,1995,231,Spektakle fabularne TV,Pierwiastek z minus jeden albo najpiękniejszy dzień w życiu,,,,,,"Reż. Janusz Majewski. I, 7 X 1995, 60'",
308996,1995,231,Spektakle fabularne TV,Palcem po mapie,,,,,,"Reż. Barbara Borys-Damięcka. II, 11 VI 1995, 40'",
308997,1995,231,Spektakle fabularne TV,Miecz,,,,,,"Reż. Maciej Szelachowski. II, 27 VIII 1995, 50'",
308998,1995,231,Spektakle fabularne TV,Złamana noga babci,,,,,,"Reż. aut. I, 15 I 1995, 45'",
308999,1995,231,Spektakle fabularne TV,Awantury i wybryki małej małpki Fiki-Miki,,,,,,"Cz. 1-2. Reż. Jan Polewka. II, 6 VIII 1995, 40; 13 VIII 1995, 35'",
309000,1995,231,Spektakle fabularne TV,Bożena,,,,,,"Adapt. i reż. Andrzej Barański. II, 29 XI 1995, 110'",
309001,1995,231,Spektakle fabularne TV,Czarny piasek,,,,,,"Reż. Jacek Orłowski. I, 30 X 1995, 75'",
309002,1995,231,Spektakle fabularne TV,Pająk,,,,,,"Tł. Jan Lichański. Reż. Mariusz Treliński. II, 22 XI 1995, 60'",
309003,1995,231,Spektakle fabularne TV,Kabaret Olgi Lipińskiej,,,,,,"Reż. Olga Lipińska. I, 4 II 1995, 45'; 8 IV 1995, 55'; 8 VII 1995, 50'; 15 X 1995, 55'; 9 XII 1995, 50'",
309048,1994,231,Spektakle fabularne TV,Klik-klak,,,,,,"Reż. Ryszard Ber. II, 25 VIII 1994, 60'",
316333,1994,231,Spektakle fabularne TV,Killevippen,,,,,,"Reż. aut. I, 3 V 1994, 47'",
316838,1995,231,Spektakle fabularne TV,Zagubieni,,,,,,Tł. Małgorzata Semil. Reż. Maciej Dejczer. [W real.],
317217,1994,231,Spektakle fabularne TV,Upadek,,,,,,"Reż. Krzysztof Magowski. I, 15 XI 1994",
317456,1995,231,Spektakle fabularne TV,Więzień drugiej ulicy,,,,,,Reż. Edward Dziewoński. (W real.),
317805,1995,231,Spektakle fabularne TV,Chłopcy z Placu Broni,,,,,,Tł. Tadeusz Olszański. Adapt. Grzegorz Łoszewski. Reż. Maciej Dejczer. [W real.],
317962,1995,231,Spektakle fabularne TV,Foto finisz,,,,,,"Tł. Wacława Komarnicka, Antoni Marianowicz. Reż. Maciej Wojtyszko. [W real.]",
317983,1995,231,Spektakle fabularne TV,Ziarno zroszone krwią,,,,,,"Reż. Kazimierz Kutz. I, 31 VII 1995, 110'",
318010,1995,231,Spektakle fabularne TV,Donadieu,,,,,,Tł. Jacek Fruehling. Reż. Piotr Mikucki. [W real.],
318033,1995,231,Spektakle fabularne TV,Miłość i gniew,,,,,,"Tł. Wacława Komarnicka, Krystyna Tarnowska. Reż. Mariusz Benoit. [W real.]",
318129,1995,231,Spektakle fabularne TV,Córka Pigmaliona,,,,,,Sc. Marek Nowakowski. Reż. Anna Minkiewicz. [W real.],
318131,1995,231,Spektakle fabularne TV,Madame Molier,,,,,,Tł. Jadwiga Kukułczanka. Reż. Waldemar Śmigasiewicz. [W real.],
318139,1995,231,Spektakle fabularne TV,Półświatek,,,,,,Tł. Aleksander Przeździecki. Reż. Krzysztof Lang. [W real.],
318207,1995,231,Spektakle fabularne TV,To był skowronek,,,,,,Tł. Zuzanna Łapicka-Olbrychska. Adapt. i reż. Piotr Szulkin. [W real.],
318218,1995,231,Spektakle fabularne TV,Don Carlos,,,,,,Tł. Zbigniew Krawczykowski. Reż. Laco Adamik. [W real.],
319285,1994,231,Spektakle fabularne TV,Zapiski oficera Armii Czerwonej,,,,,,"Adapt. i reż. Krzysztof Wojciechowski. II, 11 I 1994, 45'",
322666,1994,231,Spektakle fabularne TV,Tośka,,,,,,"Reż. aut. I, 5 VI 1994, 65'",
322676,1994,231,Spektakle fabularne TV,"Twarze Witkacego, czyli Regulamin Firmy Portretowej",,,,,,"Reż. Andrzej Maj. II, 18 IX 1994, 43'",
324767,1993,231,Spektakle fabularne TV,Misterium Wielkanocne,,,,,,"Reż. Jan Skotnicki. I, 10 IV 1993, 84'",
361952,1996,231,Spektakle fabularne TV,Chryzantema złocista,,,,,,"Reż. Ryszard Ber. I, 10 VIII 1996, 50'",
361953,1996,231,Spektakle fabularne TV,Bajki. Rok 1779. Ignacy Krasicki,,,,,,"Reż. Jacek Bursztynowicz. II, 25 VI 1996, 35'",
362032,1996,231,Spektakle fabularne TV,Nareszcie bal,,,,,,"Reż. Wojciech Fiwek. II, 6 VIII 1996, 60'",
362035,1996,231,Spektakle fabularne TV,Szkice piórkiem,,,,,,"Adapt. Andrzej Stasiuk. Reż. Jerzy Zalewski. II, 15 IX 1996, 40'",
362037,1996,231,Spektakle fabularne TV,Król Momus,,,,,,"Reż. Marek Sikora. II, 21 IV 1996, 50'",
362038,1996,231,Spektakle fabularne TV,Pijacy,,,,,,"Reż. Jacek Skalski. I, 6 I 1996, 60'",
362039,1996,231,Spektakle fabularne TV,Czarodziejski flet,,,,,,"Reż. Marek Prałat. II, 25 VIII 1996, 45'",
362041,1996,231,Spektakle fabularne TV,Bajka o Klimku,,,,,,"Reż. Ewa Vogtman-Budny. I, 6 VI 1996, 45'",
362042,1996,231,Spektakle fabularne TV,Jezioro Bodeńskie,,,,,,"Adapt. i reż. Jerzy Markuszewski. II, 18 IX 1996, 30'",
362043,1996,231,Spektakle fabularne TV,Makbet. Otello. Romeo i Julia,,,,,,"Adapt. fragm. dramatów pt. "" Mąż, żona, dziewczyna i złodziej, czyli sceny miłosne z Shakespeare'a"". Tł. Stanisław Barańczak. Sc. Małgorzata Dziewulska, Radosław Piwowarski. Reż. Radosław Piwowarski. II, 13 X 11996, 70'",
362044,1996,231,Spektakle fabularne TV,Opis poranka,,,,,,"Reż. Jan Buchwald. II, 17 IV 1996, 50'",
362045,1996,231,Spektakle fabularne TV,Śluby panieńskie,,,,,,"Reż. Andrzej Łapicki. I, 9 IX 1996, 115'",
362046,1996,231,Spektakle fabularne TV,Agnieszka skrawek nieba,,,,,,"Reż. Krystyna Krupska-Wysocka. II, 7 VII 1996, 50'",
362047,1996,231,Spektakle fabularne TV,Dzienniki,,,,,,"Adapt. i reż. Mikołaj Grabowski. II, 11 II 1996, 50'",
362048,1996,231,Spektakle fabularne TV,Ferdydurke,,,,,,"Reż. Maciej Wojtyszko. II, 26 I 1996, 145'",
362049,1996,231,Spektakle fabularne TV,Wspomnienia niebieskiego mundurka,,,,,,"Adapt. i reż. Artur Hofman. II, 29 IX 1996, 45'",
362051,1996,231,Spektakle fabularne TV,Córka Pigmaliona,,,,,,"Reż. Anna Minkiewicz. I, 20 I 1996, 60'",
362053,1996,231,Spektakle fabularne TV,Zdrapka,,,,,,"Reż. Barbara Borys-Damięcka. II, 19 VI 1996, 60'",
362326,1996,231,Spektakle fabularne TV,Firma,,,,,,"Reż. Edward Dziewoński. II, 7 VI 1996, 85'",
362327,1996,231,Spektakle fabularne TV,To co najpiękniejsze,,,,,,"Reż. Andrzej Łapicki. II, 5 IV 1996, 100'",
362328,1996,231,Spektakle fabularne TV,Jaskinia filozofów,,,,,,"Reż. Stefan Chazbijewicz. II, 10 I 1996, 80'",
362330,1996,231,Spektakle fabularne TV,Seans,,,,,,"I, 1 IV 1996, 10'",
362331,1996,231,Spektakle fabularne TV,Kto mówi o czekaniu?,,,,,,"Reż. Krzysztof Babicki. II, 6 III 1996, 80'",
362332,1996,231,Spektakle fabularne TV,Królowa z leśnej krainy,,,,,,"Reż. Artur Hofman. II, 6 X 1996, 45'",
362333,1996,231,Spektakle fabularne TV,Matka,,,,,,"Adapt. pt. ""O Beri, Beri"". Sc. i reż. Wiesław Komasa. II, 14 VIII 1996, 70'",
362334,1996,231,Spektakle fabularne TV,Czytadło,,,,,,"Reż. Jerzy Markuszewski. II, 5 VI 1996, 110'",
362335,1996,231,Spektakle fabularne TV,Kwiaty dla Ofelii,,,,,,"Reż. Maciej Prus. II, 5 XII 1996, 60'",
362337,1996,231,Spektakle fabularne TV,Gość oczekiwany,,,,,,"Reż. Artur Hofman. I, 15 VI 1996, 55'",
362339,1996,231,Spektakle fabularne TV,Zemsta wróżki,,,,,,"Reż. Zdzisław Wardejn. II, 30 VI 1996, 50'",
362340,1996,231,Spektakle fabularne TV,Czapa,,,,,,"Reż. Piotr Szulkin. II, 22 V 1996, 75'",
362342,1996,231,Spektakle fabularne TV,Bajka o Jaśku i diable,,,,,,"Reż. Tadeusz Arciuch. II, 24 XI 1996, 45'",
362344,1996,231,Spektakle fabularne TV,Serce dzwonu,,,,,,"Reż. Piotr Trzaskalski. II, 1 XI 1996, 45'",
362345,1996,231,Spektakle fabularne TV,Gdyby,,,,,,"Reż. Piotr Starzak. II, 14 I 1996, 35'",
362347,1996,231,Spektakle fabularne TV,Różany zamek,,,,,,"Reż. Wojciech Molski. II, 28 I 1996, 45'",
362348,1996,231,Spektakle fabularne TV,Różany zamek,,,,,,"Reż. Wojciech Molski. I, 1 IX 1996, 45'",
362350,1996,231,Spektakle fabularne TV,Śniadanie do łóżka,,,,,,"Reż. Filip Zylber. I, 25 XI 1996, 90'",
362351,1996,231,Spektakle fabularne TV,Królewskie echo,,,,,,"Reż. Krzysztof Magowski. II, 2 VII 1996, 50'",
362352,1996,231,Spektakle fabularne TV,Portret słabego pianisty,,,,,,"Reż. Mirosław Gronowski. II, 20 VIII 1996, 60'",
362354,1996,231,Spektakle fabularne TV,Kociokwik,,,,,,"Reż. Ireneusz Engler. I, 16 IX 1996, 80'",
362355,1996,231,Spektakle fabularne TV,Nocą siedzę,,,,,,"II, 6 VI 1996, 25'",
362356,1996,231,Spektakle fabularne TV,Notatnik stanu wojennego,,,,,,"Reż. Ireneusz Engler. II, 12 XII 1996, 50'",
362357,1996,231,Spektakle fabularne TV,Szczególnie małe sny,,,,,,"Reż. Igor Mołodecki. II, 11 VIII 1996, 40'",
362358,1996,231,Spektakle fabularne TV,Nasza mama czarodziejka,,,,,,"Adapt. i reż. Natasza Ziółkowska-Kurczuk. II, 12 V 1996, 45'",
362359,1996,231,Spektakle fabularne TV,Ciemno,,,,,,"Reż. Janusz Majewski. I, 4 V 1996, 60'",
362360,1996,231,Spektakle fabularne TV,Miki,,,,,,"Reż. Marian Opania. I, 8 XII 1996, 45'",
362361,1996,231,Spektakle fabularne TV,Żegnaj kochanie,,,,,,"Reż. Wojciech Wójcik. II, 28 XI 1996, 65'",
362362,1996,231,Spektakle fabularne TV,Król Mięsopust,,,,,,"Reż. Jerzy Krysiak. II, 14 II 1996, 65'",
362363,1996,231,Spektakle fabularne TV,Żywot Wowry wśród żywotów świętych,,,,,,"Adapt. i reż. Stanisław Ochmański. II, 5 V 1996, 45'",
362366,1996,231,Spektakle fabularne TV,Bajka o Żelaznym Wilku,,,,,,"Rez. Wiesław Hejno. II, 18 II 1996, 35'",
362367,1996,231,Spektakle fabularne TV,Rodzina,,,,,,"Reż. Kazimierz Kutz. I, 26 II 1996, 130'",
362368,1996,231,Spektakle fabularne TV,Horsztyński,,,,,,"Reż. Zbigniew Zapasiewicz. I, 4 III 1996, 105'",
362369,1996,231,Spektakle fabularne TV,Tommaso del Cavaliere,,,,,,"Reż. Roland Rowiński. II, 24 IV 1996, 75'",
362371,1996,231,Spektakle fabularne TV,Film,,,,,,"Reż. aut. II, 17 X 1996, 45'",
362373,1996,231,Spektakle fabularne TV,Ewa,,,,,,"Reż. Bogdan Hussakowski. I, 30 III 1996, 60'",
363194,1996,231,Spektakle fabularne TV,Biuro rzeczy znalezionych,,,,,,"Reż. Urszula Urbaniak. II, 19 IX 1996, 46'",
363195,1996,231,Spektakle fabularne TV,Dwie głowy ptaka,,,,,,"Reż. Wojciech Wójcik. II, 19 IV 1996, 105'",
363196,1996,231,Spektakle fabularne TV,Kość w gardle,,,,,,"Reż. Jerzy Zalewski. II, 14 XI 1996, 75'",
363197,1996,231,Spektakle fabularne TV,Przygody Pędrka Wyrzutka,,,,,,"Reż. Zbigniew Brzoza. II, 13 X 1996, 35'",
363198,1996,231,Spektakle fabularne TV,Momotaro,,,,,,"Reż. aut. II, 16 VI 1996, 45'",
363200,1996,231,Spektakle fabularne TV,O medyku Feliksie,,,,,,"Reż. aut. II, 10 XI 1996, 45'",
363201,1996,231,Spektakle fabularne TV,Cisza,,,,,,"Reż. aut. I, 27 IV 1996, 55'",
363202,1996,231,Spektakle fabularne TV,Tramwaj w konfiturach,,,,,,"Reż. Tadeusz Pawłowicz. II, 25 XII 1996, 40'",
363203,1996,231,Spektakle fabularne TV,Urodziny,,,,,,"Reż. Krzysztof Nazar. I, 12 II 1996, 80'",
363205,1996,231,Spektakle fabularne TV,Duet,,,,,,"Reż. aut. II, 3 VII 1996, 85'",
363206,1996,231,Spektakle fabularne TV,To i owo o zwierzętach,,,,,,"Reż. Barbara Borys-Damięcka. II, 8 XII 1996, 45'",
363208,1996,231,Spektakle fabularne TV,Legenda o św. Krzysztofie,,,,,,"Reż. aut. I, 27 VII 1996, 40'",
363210,1996,231,Spektakle fabularne TV,Odprawa posłów greckich,,,,,,"Reż. Zbigniew Zapasiewicz. II, 23 II 1996, 55'",
363212,1996,231,Spektakle fabularne TV,Kobieta bez skazy,,,,,,"Reż. Wojciech Nowak. I, 2 III 1996, 65'",
363213,1996,231,Spektakle fabularne TV,Małka Szwarcenkopf,,,,,,"Reż. Wojciech Nowak. I, 19 VIII 1996, 95'",
363215,1996,231,Spektakle fabularne TV,Farsa z ograniczoną odpowiedzialnością,,,,,,"Reż. Robert Gliński. I, 29 VI 1996, 60'",
363216,1996,231,Spektakle fabularne TV,Traugutt,,,,,,"Reż. Stanisław Zajączkowski. II, 12 I 1996, 90'",
363217,1996,231,Spektakle fabularne TV,Słoneczko,,,,,,"Reż. Igor Mołodecki. II, 1 XII 1996, 45'",
363219,1996,231,Spektakle fabularne TV,Kabaret Olgi Lipińskiej,,,,,,"Reż. Olga Lipińska. I, 10 II 1996, 50'; 12 V 1996, 50'; 7 IX 1996, 45'; 16 XI 1996, 55'",
363286,1996,231,Spektakle fabularne TV,Pokój pełen liści,,,,,,"Tł. Małgorzata Grabowska. Reż. Agnieszka Glińska. II, 17 XI 1996, 45'",
363287,1996,231,Spektakle fabularne TV,Stary dom,,,,,,"Tł. Stefania Beylin. Reż. Krystian Lupa. I, 24 VIII 1996, 60'",
363288,1996,231,Spektakle fabularne TV,Sawa,,,,,,"Adapt. i reż. Piotr Mikucki. I, 4 XI 1996, 97'",
363289,1996,231,Spektakle fabularne TV,Samotna noc,,,,,,"Tł. Roman Holzhausen. Reż. Piotr Mikucki. I, 22 XII 1996, 65'",
363290,1996,231,Spektakle fabularne TV,Madame Moliere,,,,,,"Tł. Jadwiga Kukułczanka. Reż. Waldemar Śmigasiewicz. I, 6 V 1996, 110'",
363292,1996,231,Spektakle fabularne TV,W krainie Oz,,,,,,"Tł. Stefania Wortman. Reż. Jerzy Bielunas. II, 19 V 1996, 45'",
363662,1996,231,Spektakle fabularne TV,Idź do panny Torpe,,,,,,"Tł. Robert Janowski. Reż. Teresa Kotlarczyk. II, 7 VIII 1996, 75'",
363663,1996,231,Spektakle fabularne TV,Przeklęta poezja,,,,,,"Tł. Elżbieta Jasińska. Reż. Krzysztof Babicki. II, 19 XII 1996, 85'",
363664,1996,231,Spektakle fabularne TV,Fotel na biegunach,,,,,,"Tł. Barbara Grzegorzewska. Reż. Jan Englert. I, 8 VII 1996, 60'",
363665,1996,231,Spektakle fabularne TV,"Ach, co za wynalazek",,,,,,"Tł. Irena Lewandowska. Reż. Janusz Zaorski. I, 27 V 1996, 80'",
363667,1996,231,Spektakle fabularne TV,Mały lord,,,,,,"Tł. Salomea Kowalewska. Reż. Mikołaj Grabowski. II, 27 VIII 1996, 65'",
363669,1996,231,Spektakle fabularne TV,Pacjentka,,,,,,"Tł. Anna Niżyńska. Reż. Janusz Majewski. II, 20 III 1996, 50'",
363671,1996,231,Spektakle fabularne TV,Popołudnie na plaży,,,,,,"Tł. Małgorzata Semil. Reż. Janusz Majewski. II, 7 VII 1996, 40'",
363686,1996,231,Spektakle fabularne TV,Pułapka na szczury,,,,,,"Tł. Ewa Horodyska. Reż. Janusz Majewski. II, 28 VI 1996, 35'",
363687,1996,231,Spektakle fabularne TV,Cyd,,,,,,"Tł. Stanisław Wyspiański. Reż. Krystyna Janda. I, 2 IX 1996, 80'",
363688,1996,231,Spektakle fabularne TV,Zabawa w morderstwo,,,,,,"Tł. Ewa Chodkowska. Reż. Janusz Majewski. II, 26 IX 1996, 75'",
363689,1996,231,Spektakle fabularne TV,Iwanow,,,,,,"Tł. Artur Sandauer. Reż. Jan Englert. I, 29 I 1996, 95'",
363690,1996,231,Spektakle fabularne TV,Trzy opowiadania,,,,,,"Reż. Joanna Wiśniewska. II, 21 VI 1996, 50'",
363691,1996,231,Spektakle fabularne TV,Wiśniowy sad,,,,,,"Tł. Czesław Jastrzębiec-Kozłowski. Reż. Andrzej Domalik. I, 17 VI 1996, 115'",
363692,1996,231,Spektakle fabularne TV,Ścieżki chwały,,,,,,"Tł. Zofia Dehnel, Tadeusz Dehnel. Adapt. Jadwiga Barańska. Reż. Jerzy Antczak. I, 22 I 1996, 90'",
363693,1996,231,Spektakle fabularne TV,Scena miłosna,,,,,,"Tł. Wacław Sadkowski. Reż. Maria Zmarz-Koczanowicz. I, 21 I 1996, 40'",
363694,1996,231,Spektakle fabularne TV,Dróżnik,,,,,,"Tł. Andrzej Grządkowski, Magdalena Michalewska. Adapt. i reż. Jarry Flynn. II, 10 VII 1996, 45'",
363695,1996,231,Spektakle fabularne TV,W pałacu możliwości,,,,,,"II, 16 VI 199, 35'",
363696,1996,231,Spektakle fabularne TV,Olbrzym,,,,,,"Tł. Ewa Umińska-Plisenko. Reż. Piotr Tomaszuk. II, 14 IV 1996, 45'",
363697,1996,231,Spektakle fabularne TV,Ekscelencja,,,,,,"Tł. Jerzy Jędrzejewski. Reż. Andrzej Kostenko. II, 7 II 1996, 85'",
363698,1996,231,Spektakle fabularne TV,Paskudna historia,,,,,,"Tł. Władysław Broniewski. Reż. Janusz Kondratiuk. II, 24 V 1996, 30'",
363699,1996,231,Spektakle fabularne TV,Agata,,,,,,"Tł. Maria Michalik. Reż. Andrzej Domalik. II, 3 IV 1996, 40'",
363700,1996,231,Spektakle fabularne TV,Filomena Marturano,,,,,,"Tł. Jadwiga Pasenkiewicz. Reż. Michał Kwieciński. I, 28 X 1996, 85'",
363768,1996,231,Spektakle fabularne TV,Obrona Keysowej,,,,,,"Reż. Laco Adamik. I, 11 III 1996, 100'",
363769,1996,231,Spektakle fabularne TV,Berenika,,,,,,"Tł. Adam Kaska. Adapt. Anna Bartenbach. Tł. Wojciech Pacyna. I, 23 VI 1996, 45'",
363770,1996,231,Spektakle fabularne TV,Szkoła uczuć - dzieje pewnego młodzieńca,,,,,,"Tł. Aniela Micińska. Reż. Krzysztof Zaleski. I, 1 IV 1996, 75'",
363771,1996,231,Spektakle fabularne TV,Rip van Winkel,,,,,,"Tł. Klemens Białek. Reż. Janusz Kijowski. I, 18 III 1996, 90'",
363772,1996,231,Spektakle fabularne TV,Dla Julii,,,,,,"Tł. Elżbieta Ptaszyńska-Sadowska. Reż. Robert Gliński. II, 3 X 96, 65'",
363773,1996,231,Spektakle fabularne TV,Ławeczka,,,,,,"Tł. Jerzy Koenig. Reż. Maciej Wojtyszko. II, 22 III 1996, 85'",
363774,1996,231,Spektakle fabularne TV,Improwizacja paryska,,,,,,"Tł. Maciej Żurowski. Reż. Maciej Englert. I, 25 III 1996, 75'",
363775,1996,231,Spektakle fabularne TV,Mirandolina,,,,,,"Tł. Zofia Jachimecka. Reż. Jan Englert. I, 1 VII 1996, 85'",
363776,1996,231,Spektakle fabularne TV,Wassa Żeleznowa,,,,,,"Tł. Irena Lewandowska, Witold Dąbrowski. Reż. Barbara Sass. I, 14 X 1996, 100'",
363777,1996,231,Spektakle fabularne TV,Księżniczka Turandot,,,,,,"Tł. Maria Olszańska, Bronisław Maj. Adapt. i reż. Rudolf Zioło. I, 2 XII 1996, 103'",
363778,1996,231,Spektakle fabularne TV,Nieprzyjaciel,,,,,,"Tł. Julian Rogoziński. Reż. Jan Bratkowski. I, 24 VI 1996, 90'",
363779,1996,231,Spektakle fabularne TV,Inspektor Psina,,,,,,"Tł. Barbara Grzegorzewska. Reż. Jacek Bursztynowicz. II, 16 VII 1996, 55'",
363780,1996,231,Spektakle fabularne TV,Osioł. Anioł,,,,,,"Tł. Barbara Grzegorzewska. Reż. Cezary Nowicki, Andrzej Maj. I, 13 IV 1996, 40'",
363781,1996,231,Spektakle fabularne TV,Całkowite zaćmienie,,,,,,"Tł. Elżbieta Jasińska. Reż. Michał Kwieciński. II, 8 V 1996, 110'",
363782,1996,231,Spektakle fabularne TV,Inne czasy,,,,,,"Tł. Michał Ronikier. Reż. Tomasz Wiszniewski. I, 23 IX 1996, 85'",
363783,1996,231,Spektakle fabularne TV,Górski hotel,,,,,,"Tł. Andrzej Jagodziński. Reż. Urszula Urbaniak. I, 26 VIII 1996, 70'",
363784,1996,231,Spektakle fabularne TV,Madame Modjeska,,,,,,"Tł. Anna Krajewska-Wieczorek. Reż. Janusz Morgenstern. I, 8 I 1998, 80'",
363814,1996,231,Spektakle fabularne TV,Donadieu,,,,,,"Tł. Jacek Fruehling. Reż. Piotr Mikucki. I, 7 X 1996, 105'",
363815,1996,231,Spektakle fabularne TV,Złoty garniec,,,,,,"Tł. Jan Kleczyński. Adapt. Krzysztof Kopka. Reż. Jacek Skalski. II, 13 VIII 1996, 50'",
363816,1996,231,Spektakle fabularne TV,To był skowronek,,,,,,"Tł. Zuzanna Łapicka-Olbrychska. Adapt. i reż. Piotr Szulkin. II, 28 II 1996, 80'",
363817,1996,231,Spektakle fabularne TV,Kasia z Heilbronnu,,,,,,"Tł. Jacek Stanisław Buras. Reż. Jerzy Jarocki. II, 5 IV 1996, 105'",
363818,1996,231,Spektakle fabularne TV,Słomkowy kapelusz,,,,,,"Tł. Julian Tuwim. Reż. Jerzy Gruza. I, 31 XII 1995, 85'",
363819,1996,231,Spektakle fabularne TV,Natan Mędrzec,,,,,,"Tł. Anastazy Kwiryn. Reż. Krzysztof Babicki. II, 9 II 1996, 90'",
363820,1996,231,Spektakle fabularne TV,Dzieci z Bullerbyn,,,,,,"Tł. Irena Wyszomirska. Reż. Mikołaj Grabowski. II, 8 IX 1996, 50'",
363822,1996,231,Spektakle fabularne TV,Zapis,,,,,,"Tł. Tadeusz Boy-Żeleński. Reż. Marek Sikora. II, 21 VIII 1996, 55'",
363823,1996,231,Spektakle fabularne TV,Klimaty,,,,,,"Tł. Wacław Rogowicz. Reż. Magdalena Łazarkiewicz. I, 13 V 1996, 95'",
363824,1996,231,Spektakle fabularne TV,Ivette,,,,,,"Tł. Eligia Bąkowska. Adapt. i reż. Filip Zylber. I, 5 VIII 1996, 75'",
363825,1996,231,Spektakle fabularne TV,Strzeż się pamięci,,,,,,"Tł. Małgorzata Semil. Reż. Magdalena Łazarkiewicz. II, 23 XII 1996, 96'",
363826,1996,231,Spektakle fabularne TV,Nieposłuszna mama,,,,,,"Tł. Stanisław Barańczak. Reż. Andrzej Maj. II, 20 X 1996, 45'",
363827,1996,231,Spektakle fabularne TV,Chory z urojenia,,,,,,"Tł. Tadeusz Boy-Żeleński. Reż. Krzysztof Lang. I, 3 VI 1996, 74'",
363828,1996,231,Spektakle fabularne TV,Don Juan,,,,,,"Tł. Bohdan Korzeniewski. Reż. Leszek Wosiewicz. II, 31 I 1996, 90'",
363829,1996,231,Spektakle fabularne TV,Improwizacje wrocławskie,,,,,,"Sc. wg utworów: Moliere: Improwizacja wersalska, Jean Giraudoux: Improwizacja paryska, Tadeusz Różewicz: Improwizacja wrocławska. Reż. Andrzej Wajda. I, 20 V 1996, 110'",
363830,1996,231,Spektakle fabularne TV,Chłopcy z Placu Broni,,,,,,"Cz. 1-3. Tł. Tadeusz Olszański. Reż. Maciej Dejczer. II, 10, 17, 24 III 1996 [każda cz. 50']",
363831,1996,231,Spektakle fabularne TV,Błękitny zamek,,,,,,"Tł. Karol Borawski. Reż. Wojciech Nowak. I, 29 IX 1996, 85'",
