"ZA_ZAPIS_ID","ZA_RO_ROK","ZA_DZ_DZIAL1_ID","DZ_NAZWA","ZA_RZ_RODZAJ1_ID","RZ_NAZWA","ZA_TYTUL","ZA_TYTUL_CALOSCI","ZA_OPIS_CALOSCI","ZA_TYTUL_ORYGINALU","ZA_TE_TEATR_ID","TE_NAZWA","ZA_OPIS_WSPOLTWORCOW","ZA_JEZYK_ORYGINALU","ZA_TYTUL_ADAPT_DZIELA","ZA_NAZWA_ADAPT_DZIELA","ZA_OPIS_ADAPT_DZIELA","ZA_ADNOTACJE"
1506983,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wesele. Prem. 2011,,,,15174,"Teatr ""Cracovia""","Adapt., reż. Anna Kasprzyk",,,,,
1506984,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Dusia, Ryba, Wal i Leta. Prem. 2011",,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
1506985,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Sanatorium pod Klepsydrą. Prem. 2009,,,,866,Teatr im. S. Jaracza,Adapt. i reż. Julia Wernio,,,,,
1506986,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"100 szekli. Prem. 2011",,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
1506987,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Twórcy obrazów. Prem. 2009,,,,866,Teatr im. S. Jaracza,Tł. Andrzej Krajewski-Bola. Reż. Szymon Kuśmider,,,,,
1506988,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Hamlet. Prem. 2011,,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
1506989,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Bóg. Komedia w jednym akcie. Prem. 2009,,,,866,Teatr im. S. Jaracza,Tł. Anna Kołyszko. Oprac. tekstu i reż. Marcin Sławiński,,,,,
1506990,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wesele u drobnomieszczan. Prem. 2009,,,,866,Teatr im. S. Jaracza,"Tł. Małgorzata Sugiera, Mateusz Borowski. Reż. Giovanny Castellanos",,,,,
1506991,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wesołe kumoszki z Windsoru. Prem. 2009,,,,866,Teatr im. S. Jaracza,Tł. Stanisław Barańczak. Oprac. tekstu i reż. Siergiej Korniuszczenko,,,,,
1506999,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,I.luzja. Prem. 2011,,,,9714,"Teatr ""Nie Ma""",Reż. Igor Krupczyński,,,,,
1507000,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Elling. Prem. 2009,,,,866,Teatr im. S. Jaracza,Tł. Halina Thylwe. Reż. Norbert Rakowski,,,,,
1507001,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Miłość. Prem. 2011,,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
1507002,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Produkt. Prem. 2009,,,,866,Teatr im. S. Jaracza,Tł. Małgorzata Semil. Reż. Michał Kotański,,,,,
1507003,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pastorałka góralska. Prem. 2011,,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
1507004,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pieśń nad pieśniami. Prem. 2011,,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
1507006,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,F.uzja. Prem. 2011,,,,9714,"Teatr ""Nie Ma""",Reż. Igor Krupczyński,,,,,
1507005,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kobieta-Bomba. Prem. 2009,,,,866,Teatr im. S. Jaracza,Tł. Dorota Jovanka Ćirlić. Reż. Giovanny Castellanos,,,,,
1507007,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zabawa. Prem. 2009,,,,866,Teatr im. S. Jaracza,Reż. Jacek Jabrzyk,,,,,
1507008,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Domek trzech dziewcząt. Prem. 2011,,,,902,"Scena ""Prezentacje""", Tł. Beata Geppert. Reż. Romuald Szejd,,,,,
1507009,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tenisiści. Prem. 2011,,,,902,"Scena ""Prezentacje""", Tł. Bartek Miracki. Reż. Romuald Szejd,,,,,
1507010,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Audycja w języku polskim. Prem. 2009,,,,5834,Studium Aktorskie im. A. Sewruka przy Teatrze im. S. Jaracza w Olsztynie,Sc. i reż. Jerzy Satanowski,,,,spektakl dyplomowy słuchaczy III roku Studium Aktorskiego im. Sewruka,
1507011,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Opowieści o zwyczajnym szaleństwie. Prem. 2011,,,,1564,Teatr 13,Reż. Aneta Muczyń,,,,,
1507012,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ożenek. Prem. 2009,,,,5834,Studium Aktorskie im. A. Sewruka przy Teatrze im. S. Jaracza w Olsztynie,Tł. Julian Tuwim. Reż. Maciej Mydlak,,,,spektakl dyplomowy słuchaczy III roku Studium Aktorskiego im. Sewruka,
1507013,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szelmostwa Skapena. Prem. 2009,,,,5834,Studium Aktorskie im. A. Sewruka przy Teatrze im. S. Jaracza w Olsztynie,Tł. Tadeusz Boy-Żeleński. Reż. Piotr Jędrzejas,,,,spektakl dyplomowy słuchaczy III roku Studium Aktorskiego,
1507014,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Mąż zdradzony, czyli Amfitrion. Prem. 2009",,,,843,Teatr im. S. Żeromskiego,Tł. Ewa Skwara. Reż. Bogdan Hussakowski,,,,,
1507015,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kartoteka. Prem. 2009,,,,843,Teatr im. S. Żeromskiego,Reż. Piotr Jędrzejas,,,,,
1507016,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przy drzwiach zamkniętych. Prem. 2011,,,,1564,Teatr 13,Tł. Jan Kott. Reż. Tomasz Służewski,,,,,
1507017,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Mały książę. Prem. 2009,,,,843,Teatr im. S. Żeromskiego,Tł. Jan Szwykowski. Adapt. Renata Głasek-Kęska. Reż. Piotr Szczerski,,,,,
1507018,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Rosyjska ruletka. Prem. 2009,,,,843,Teatr im. S. Żeromskiego,Reż. Dariusz Starczewski,,,,,
1507019,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Białe noce. Prem. 2009,,,,843,Teatr im. S. Żeromskiego,"Tł., adapt. i reż. Krzysztof Jaworski",,,,,
1507020,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Samotność pól bawełnianych. Prem. 2009,,,,843,Teatr im. S. Żeromskiego,Tł. Marian Mahor. Reż. Radosław Rychcik,,,,,
1507039,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czerwony Kapturek. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Reż. Przemysław Dąbrowski,,,,,
1507040,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Nic nie może wiecznie trw@ć. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Reż. Remigiusz Caban,,,,,
1507041,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pan Tadeusz. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Adapt. i reż. Irena Jun,,,,,
1507042,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Sługa dwóch panów. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Tł. Jerzy Adamski. Reż. Waldemar Matuszewski,,,,,
1507043,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wszystko co wiem o mężczyznach i kobietach. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Tł. Zbigniew Landowski. Reż. Szymon Kuśmider,,,,,
1507044,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zapiski oficera Armii Czerwonej. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Adapt. i reż. Sławomir Gaudyn,,,,,
1507045,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Latająca ryba albo Po co to wszystko? Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Reż. Remigiusz Caban,,,,,
1507046,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Maszyna do grania albo Wszystko jest możliwe. Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Reż. Remigiusz Caban,,,,,
1507047,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tekst bez sensu albo Kto nam pisze role? Prem. 2009,,,,875,Teatr im. W. Siemaszkowej,Reż. Remigiusz Caban,,,,,
1507048,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dzika kaczka. Prem. 2009,,,,884,Teatr im. W. Horzycy,Tł. Anna Marciniakówna. Oprac. tekstu i reż. Agnieszka Lipiec-Wróblewska,,,,,
1507049,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kaleka z Inishmaan. Prem. 2009,,,,884,Teatr im. W. Horzycy,Tł. Małgorzata Semil. Oprac. tekstu i reż. Iwona Kempa,,,,,
1507050,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kot w butach. Bajka z piosenkami. Prem. 2009,,,,884,Teatr im. W. Horzycy,Reż. Jacek Bończyk,,,,,
1507051,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przedostatnie kuszenie Billa Drummonda. Prem. 2009,,,,884,Teatr im. W. Horzycy,Reż. Marcin Wierzchowski,,,,,
1507052,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ślubuję ci miłość i wierność. Prem. 2009,,,,884,Teatr im. W. Horzycy,Tł. Jolanta Jarmołowicz. Reż. Iwona Kempa,,,,,
1507053,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Eine kleine Nachtmusik. Prem. 2009,,,,884,Teatr im. W. Horzycy,Tł. Aleksander Berlin. Reż. Paweł Szkotak,,,,,
1507054,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szalone nożyczki. Prem. 2009,,,,839,Teatr im. W. Bogusławskiego,Tł. Elżbieta Woźniak. Reż. Marcin Sławiński,,,,,
1507055,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Turandot. Prem. 2009,,,,839,Teatr im. W. Bogusławskiego,Reż. Waldemar Wilhelm,,,,,
1507056,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ludzie i anioły. Prem. 2009,,,,839,Teatr im. W. Bogusławskiego,Tł. Jerzy Czech. Reż. Grzegorz Chrapkiewicz,,,,,
1507057,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,The New Electric Ballroom. Prem. 2009,,,,839,Teatr im. W. Bogusławskiego,Tł. Klaudyna Rozhin. Reż. Rudolf Zioło,,,,,
1507058,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Wiem, że nie wrócisz. Prem. 2009",,,,839,Teatr im. W. Bogusławskiego,Reż. Maciej Grzybowski,,,,,
1507059,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Miłość po włosku. Prem. 2009,,,,15294,"Teatr Impresaryjny ""Afisz""",Sc. i reż. Jacek Pietruski,,,,,
1507060,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Prorock. Prem. 2009,,,,15314,Teatr ITP,Reż. Mariusz Lach,,,,,
1507061,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zapiski więzienne. Prem. 2009,,,,4906,Teatr Kameralny,Adapt. i reż. Jan Wojciech Krzyszczak,,,,,
1507062,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pani Dally ma kochanka. Prem. 2009,,,,11917,Teatr Kameralny,Reż. Michał Janicki,,,,,
1507063,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szklany klosz. Prem. 2009,,,,11917,Teatr Kameralny,"Sc. Anne de Fontaine. Reż. Anne Raphaelle, Michał Janicki",,,,,
1507064,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Botox. Prem. 2009,,,,14714,Teatr Kamienica,Reż. Emilian Kamiński,,,,,
1507065,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kantata na cztery skrzydła. Prem. 2009,,,,14714,Teatr Kamienica,Reż. Jan Kulczyński,,,,,
1507066,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Mleko. Prem. 2009,,,,14714,Teatr Kamienica,Tł. i reż. Sebastian Chondrokostas,,,,,
1507067,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Motyle są wolne. Prem. 2009,,,,14714,Teatr Kamienica,Tł. Anna Frąckiewicz. Reż. Zbigniew Lesień,,,,,
1507068,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Niektóre gatunki dziewic. Prem. 2009,,,,14714,Teatr Kamienica,Reż. Ewelina Pietrowiak,,,,,
1507069,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ordonka z Kamienicy. Prem. 2009,,,,14714,Teatr Kamienica,Sc. Andrzej Leśniewski. Opieka artystyczna Emilian Kamiński,,,,,
1507070,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pamiętnik z powstania warszawskiego. Prem. 2009,,,,14714,Teatr Kamienica,Oprac. tekstu i reż. Jerzy Bielunas,,,,,
1507071,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Piękne panie i panowie. Prem. 2009,,,,14714,Teatr Kamienica,"Sc. Jan Jakub Należyty, Andrzej Leśniewski. Opieka artystyczna Emilian Kamiński",,,,,
1507072,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szwindel. Piosenki kabaretu międzywojnia. Prem. 2009,,,,14714,Teatr Kamienica,Sc. i reż. Adam Biernacki,,,,,
1507073,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ta cisza to ja. Prem. 2009,,,,14714,Teatr Kamienica,Reż. Dariusz Szada-Borzyszkowski,,,,,
1507074,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Lailonia. Prem. 2009,,,,4624,"Teatr ""Kana""",Adapt. i reż. Mateusz Przyłęcki,,,,na motywach bajek Leszka Kołakowskiego,
1507075,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Fizjotopia. Prem. 2009,,,,15334,Teatr Kolegtyw,"Sc. i reż. Robert Drobniuch, Tomasz Gilewicz",,,,"scenariusz spektaklu powstał według tekstów: ""Fizjolog"" anonimowego autora z II w. n.e., ""Zoologia"" Arystotelesa i ""O właściwościach zwierząt"" Klaudiusza Eliana",
1507076,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kieszonkowa orkiestra. Prem. 2009,,,,889,Teatr Komedia - Północne Centrum Sztuki (do 1990: Teatr Komedia; do 1994: Teatr Północny),Tł. Elżbieta Woźniak. Reż. Norbert Rakowski,,,,,
1507077,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Oto idzie panna młoda. Prem. 2009,,,,889,Teatr Komedia - Północne Centrum Sztuki (do 1990: Teatr Komedia; do 1994: Teatr Północny),Tł. Elżbieta Woźniak. Reż. Grzegorz Chrapkiewicz,,,,,
1507078,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,The 39 Steps. Prem. 2009,,,,889,Teatr Komedia - Północne Centrum Sztuki (do 1990: Teatr Komedia; do 1994: Teatr Północny),Tł. Elżbieta Woźniak. Reż. Tomasz Dutkiewicz,,,,"spektakl według książki Johna Buchana i filmu Alfreda Hitchcocka, adaptacja Patricka Barlowa według oryginalnego pomysłu Simona Corble i Nobby Dimona",
1507079,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dzieci śmieci. Prem. 2009,,,,11935,Teatr Konsekwentny,Reż. Maria Kwiecień,,,,,
1507080,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zbombardowani. Prem. 2009,,,,11935,Teatr Konsekwentny,"Tł. Paweł Łysak, Paweł Wodziński. Reż. Marek Kalita",,,,,
1507081,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dietrich i Leander. Prem. 2009,,,,6714,Teatr Korez,Tł. i reż. Piotr Szalsza,,,,,
1507082,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dwa. Prem. 2009,,,,6714,Teatr Korez,Tł. Sława Michalewska-Biczysko. Reż. Robert Talarczyk,,,,,
1507083,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Witek. Prem. 2009,,,,8935,Teatr Kreatury,Reż. Przemek Wiśniewski,,,,,
1507084,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Judyta jaka była. Prem. 2009,,,,11954,Teatr Kropka Theatre (do 2010: w Sydney),Adapt. i reż. Jolanta Juszkiewicz,,,,"scenariusz na podstawie Apokryfów, Księgi Judyty i fragmentów ""Niewolnika"" Isaaca Bashevisa Singera",
1507085,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,The Mother Again. Prem. 2009,,,,11954,Teatr Kropka Theatre (do 2010: w Sydney),"Reż. Anatoly Frusin, Jolanta Juszkiewicz",,,,,
1507086,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,PentheMurder. Prem. 2009,,,,11954,Teatr Kropka Theatre (do 2010: w Sydney),"Adapt. Jolanta Juszkiewicz. Reż. Marek Brodzki, Jolanta Juszkiewicz",,,,,
1507087,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dziwowisko sarmackie. Prem. 2009,,,,15354,Teatr Królewski Muzeum Pałacu w Wilanowie,Sc. i reż. Marcin Masztalerz,,,,,
1507099,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kot w butach. Prem. 2009,,,,15354,Teatr Królewski Muzeum Pałacu w Wilanowie,Reż. Marcin Masztalerz,,,,,
1507100,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wielka podróż Lulie. Prem. 2009,,,,15354,Teatr Królewski Muzeum Pałacu w Wilanowie,Sc. i reż. Marcin Masztalerz,,,,,
1507101,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Co ja panu zrobiłem, Pignon? Prem. 2009",,,,890,Teatr Kwadrat,Tł. Barbara Grzegorzewska. Reż. Wojciech Adamczyk,,,,,
1507102,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,HamletMaszyna. Prem. 2009,,,,9094,"Teatr ""La M.ort""",Reż. Ewelina Kaufmann,,,,,
1507103,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Ach, ta Mysia. Prem. 2009",,,,15374,"Teatr Lalek ""Buratino""",Tł. i reż. Czesław Sieńko,,,,,
1507104,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Krzesiwo. Prem. 2009,,,,15374,"Teatr Lalek ""Buratino""",Reż. Czesław Sieńko,,,,,
1507105,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Calineczka. Prem. 2009,,,,882,"Teatr Lalek ""Pleciuga""",Tł. Stefania Beylin. Reż. Valdis Pavlovskis,,,,,
1507106,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kopciuszek. Prem. 2009,,,,882,"Teatr Lalek ""Pleciuga""","Oprac. tekstu Barbara Niecikowska, Elżbieta Beata Nowak. Reż. Valdis Pavlovskis",,,,,
1507107,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kubuś i jego pan. Hołd w trzech aktach dla Denisa Diderota. Prem. 2009,,,,882,"Teatr Lalek ""Pleciuga""",Tł. Marek Bieńczyk. Reż. Paweł Aigner,,,,,
1507108,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Maleńki Król Grudzień. Prem. 2009,,,,882,"Teatr Lalek ""Pleciuga""",Tł. Maria Świętek. Adapt. i reż. Ireneusz Maciejewski,,,,,
1507119,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Cuda, cuda ogłaszają... czyli raj na ziemi. Prem. 2009",,,,863,"Teatr Lalek ""Arlekin""",Reż. Tomasz Pietrasik,,,,,
1507120,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Cynowy Żołnierzyk. Prem. 2009,,,,863,"Teatr Lalek ""Arlekin""",Reż. Jacek Pietruski,,,,,
1507121,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Najzwyklejszy cud. Prem. 2009,,,,863,"Teatr Lalek ""Arlekin""",Tł. Jerzy Pomianowski. Reż. Wojciech Kobrzyński,,,,,
1507122,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Niebieski piesek. Prem. 2009,,,,863,"Teatr Lalek ""Arlekin""",Reż. Stanisław Ochmański,,,,,
1507123,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szopka satyryczna - Łódzka Parada Próżności. Prem. 2009,,,,863,"Teatr Lalek ""Arlekin""",Reż. Tomasz Pietrasik,,,,,
1507124,2009,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Na jagody i o Janku Wędrowniczku. Prem. 2009,,,,2484,"Teatr Lalek ""Bajka""",Reż. Józef Z. Czernecki,,,,,
1507125,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Król umiera. Prem. 2009,,,,827,"Teatr Lalek ""Banialuka"" im. Jerzego Zitzmana w Bielsku-Białej (d. Ośrodek Teatralny ""Banialuka"")",Tł. Adam Tarn. Insc. i reż. François Lazaro,,,,,
1507126,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przygody Sindbada Żeglarza. Prem. 2009,,,,827,"Teatr Lalek ""Banialuka"" im. Jerzego Zitzmana w Bielsku-Białej (d. Ośrodek Teatralny ""Banialuka"")",Adapt. i reż. Jacek Malinowski,,,,,
1507127,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Sklep z zabawkami. Prem. 2009,,,,827,"Teatr Lalek ""Banialuka"" im. Jerzego Zitzmana w Bielsku-Białej (d. Ośrodek Teatralny ""Banialuka"")",Tł. Danuta Bieńkowska. Reż. Ewa Piotrowska,,,,,
1507139,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Śpiąca królewna. Prem. 2009,,,,827,"Teatr Lalek ""Banialuka"" im. Jerzego Zitzmana w Bielsku-Białej (d. Ośrodek Teatralny ""Banialuka"")",Reż. Aleksander Maksymiak,,,,,
1507140,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jaś i Małgosia. Bajka znana - przepisana. Prem. 2009,,,,906,"Teatr Lalek ""Guliwer""",Reż. Piotr Tomaszuk,,,,według Jana Brzechwy i braci Grimm,
1507159,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Nieznośne słoniątko. Prem. 2009,,,,906,"Teatr Lalek ""Guliwer""",Reż. Robert Drobniuch,,,,,
1507160,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,O mniejszych braciszkach Św. Franciszka. Prem. 2009,,,,906,"Teatr Lalek ""Guliwer""",Reż. Petr Nosálek,,,,,
1507161,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Wszystko lata, co ma skrzydła. Prem. 2009",,,,906,"Teatr Lalek ""Guliwer""",Reż. Jakub Krofta,,,,,
1507179,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Magiczny miód. Prem. 2009,,,,15394,"Teatr Lalek ""Igraszka""",Reż. zespół,,,,,
1507180,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Co wom powim, to wom powim. Prem. 2009",,,,872,"Teatr Lalek ""Rabcio""",Reż. Maciej K. Tondera,,,,,
1507181,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,O krasnoludkach i sierotce Marysi. Prem. 2009,,,,872,"Teatr Lalek ""Rabcio""",Adapt. i reż. Arkadiusz Klucznik,,,,,
1507182,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Okno. Prem. 2009,,,,926,"Teatr ""Lalka""",Reż. Roman Holc,,,,,
1507183,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zielony Wędrowiec. Prem. 2009,,,,926,"Teatr ""Lalka""",Reż. Ula Kijak,,,,,
1507184,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Alibaba i 40 rozbójników. Prem. 2009,,,,844,"Teatr Lalki i Aktora ""Kubuś""",Tł. Ivonna Nowicka. Reż. Dżawad Zolfaqari,,,,,
1507185,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Córka Króla Smoka. Prem. 2009,,,,844,"Teatr Lalki i Aktora ""Kubuś""",Tł. Ewa Witecka. Adapt. i reż. Irena Dragan,,,,"na podstawie opowiadania ""Córka smoka""",
1507186,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dialogi penisa 2. Prem. 2011,,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Reż. David Foulkes,,,,,
1507187,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dziękuję Tatusiu. Prem. 2011,,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Tł. Marta Klubowicz. Reż. Fred Apke,,,,,
