ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,uwagi
166563,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dom. Prem. 1992,,863,"Teatr Lalek ""Arlekin""",Reż. aut.,,,,Dom,1992.0,
166568,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Johannes doktor Faust. Don Juan. Prem. 1992,,862,"Teatr Lalek ""Pinokio""","Tł. Jadwiga Bukowska, Krystyna Wnukowa. Reż. Stanisław Ochmański",,Anonimowe teksty lalkarzy czeskich,,Johannes doktor Faust. Don Juan,1992.0,
166724,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Historia damy kameliowej. Prem. 1992,,866,Teatr im. S. Jaracza,Tł. Stanisław Brucz. Adapt. i reż. Bogusława Czosnowska,,,,Historia damy kameliowej,1992.0,
166735,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zejście aktora. Prem. 1992,,866,Teatr im. S. Jaracza,Tł. Jan Błoński. Reż. Janusz Kozłowski,,,,Zejście aktora,1992.0,
166749,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Babel. Prem. 1992,,3404,Fundacja Sztuki Pantomima Olsztyńska,Reż. Eugeniusz Ozga,,Wg pam. Cesare Pavese,,Babel,1992.0,
166751,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Księżyc nad Colorado. Prem. 1992,,867,Olsztyński Teatr Lalek,Reż. Mieczysław Abramowski,,,,Księżyc nad Colorado,1992.0,
166752,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Opowieści betlejemskie. Prem. 1992,,867,Olsztyński Teatr Lalek,Reż. aut.,,,,Opowieści betlejemskie,1992.0,
166760,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Arlekinada. Prem. 1992,,868,Teatr im. J. Kochanowskiego,Tł. Józef Brodzki. Reż. Agnieszka Glińska,,,,Arlekinada,1992.0,
166762,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kordian. Prem. 1992,,868,Teatr im. J. Kochanowskiego,Reż. Jarosław Ostaszkiewicz,,,,Kordian,1992.0,
166766,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Benefis. Prem. 1992,,868,Teatr im. J. Kochanowskiego,Tł. Artur Sandauer. Reż. Dagmara Foniok,,"Wg szt. ""Łabędzia pieśń""",,Benefis,1992.0,
166798,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Król malowany. Prem. 1992,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Reż. Leszek Czarnota,,Wg baśni Hansa Christiana Andersena,,Król malowany,1992.0,
166799,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pastorałki. Prem. 1992,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Reż. Krystian Kobyłka,,,,Pastorałki,1992.0,
166800,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dziady. Prem. 1992,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Marek Mokrowiecki,,,,Dziady,1992.0,
166801,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Stachuriada. Chodź człowieku, coś ci powiem. Prem. 1992",,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Marek Mokrowiecki,,,,"Stachuriada. Chodź człowieku, coś ci powiem",1992.0,
166803,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Czapa, czyli śmierć na raty. Prem. 1992",,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Jerzy Kołodziejczyk,,,,"Czapa, czyli śmierć na raty",1992.0,
166806,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Piękna Lucynda. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Eugeniusz Korin,,"Wg szt. Józefa Bielawskiego "" Natręci""",,Piękna Lucynda,1992.0,
158567,1991,449,"Teatry od 1945 r. (omówienia, repertuar)",Ogrody. Prem. 1991,,949,"Teatr ""Provisorium""","Reż. Janusz Opryński, Andrzej Mathiasz",,,,Ogrody,1991.0,
167196,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Mein Kampf. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Danuta Żmij-Żmijewska. Reż. Krzysztof Nazar,,,,Mein Kampf,1992.0,
167198,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Romanca. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. aut.,,,,Romanca,1992.0,
167212,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Marmur. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Jan Gondowicz,,,,Marmur,1992.0,
167213,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Wróżby Kumaka. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Sławomir Błaut,,,,Wróżby Kumaka,1992.0,
158992,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Chodzi Turoń paszczą kłapie. Prem. 1992,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. Marek Gołębiowski,,,,Chodzi Turoń paszczą kłapie,1992.0,
158996,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Karuzela z bajkami. Prem. 1992,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. aut.,,,,Karuzela z bajkami,1992.0,
158999,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Trzewiczki Andersena. Prem. 1992,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. aut.,,,,Trzewiczki Andersena,1992.0,
159000,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śluby panieńskie. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Tomasz Grochoczyński,,,,Śluby panieńskie,1992.0,
159002,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Białe małżeństwo. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Andrzej Jakimiec,,,,Białe małżeństwo,1992.0,
159004,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Stalowe magnolie. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Tł. Catherine Peebels i Andrzej Jakimiec. Reż. Jean Korf,,,,Stalowe magnolie,1992.0,
159024,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Z powodu mokrego śniegu. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,"Tł. Witold Mikucewicz. Adapt. Wankarem Nikiforowicz, Walery Rajewski. Reż. Walery Rajewski",,"Wg. ""Zapisków z podziemia""",,Z powodu mokrego śniegu,1992.0,
159039,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zapiski oficera Armii Czerwonej. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Adapt. i reż. Andrzej Jakimiec,,,,Zapiski oficera Armii Czerwonej,1992.0,
159040,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Nienawidzę. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Jerzy Hutek,,,,Nienawidzę,1992.0,
159041,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Opowiem wam o Ester. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Adapt. i reż. Miro Andrzejewski,,,,Opowiem wam o Ester,1992.0,
159042,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Polowanie na karaluchy. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Jan Różewicz,,,,Polowanie na karaluchy,1992.0,
159043,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Spotkania przy choince. Prem. 1992,,824,Białostocki Teatr Lalek,Sc. i reż. Wojciech Kobrzyński,,,,Spotkania przy choince,1992.0,
159045,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Baśń o dwóch nieustraszonych rycerzach. Prem. 1992,,824,Białostocki Teatr Lalek,Reż. Joanna Piekarska,,,,Baśń o dwóch nieustraszonych rycerzach,1992.0,
159048,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Gdy się Chrystus rodzi. Prem. 1992,,41,Teatr Polski,Sc. i reż.: Wojciech Jesionka,,,,Gdy się Chrystus rodzi,1992.0,
159049,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Bawimy się w Rumcajsa. Prem. 1992,,41,Teatr Polski,Reż. Stanisław Nosowicz,,,,Bawimy się w Rumcajsa,1992.0,
159050,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Strip tease. Prem. 1992,,41,Teatr Polski,Reż. Robert Kuźniar,,,,Strip tease,1992.0,
159051,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Sie kochamy. Prem. 1992,,41,Teatr Polski,Tł. Adam Tarn. Reż. Stanisław Nosowicz,,,,Sie kochamy,1992.0,
159052,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Dzień, w którym porwano papieża. Prem. 1992",,41,Teatr Polski,Tł. Danuta Żmij-Zielińska i Stanisław Zieliński. Reż. Karol Gutmann,,,,"Dzień, w którym porwano papieża",1992.0,
159382,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pory roku. Prem. 1992,,827,"Teatr Lalek ""Banialuka"" im. Jerzego Zitzmana w Bielsku-Białej (d. Ośrodek Teatralny ""Banialuka"")",Reż. Andrzej Łabiniec,,Wg. Hansa Christiana Andersena i Antonio Vivaldiego,,Pory roku,1992.0,
159385,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Państwowy złodziej, czyli spółka z o.o. Prem. 1992",,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. i reż. Ewa Grabowska,,,,"Państwowy złodziej, czyli spółka z o.o",1992.0,
159406,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śluby panieńskie. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Reż. Józef Fryźlewicz,,,,Śluby panieńskie,1992.0,
159423,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ballada o Kasi i drzewie. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Reż. Maciej Stawujak,,,,Ballada o Kasi i drzewie,1992.0,
159439,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzień dobry i do widzenia. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Małgorzata Semil. Reż. Janusz Zilli,,,,Dzień dobry i do widzenia,1992.0,
159465,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Magia. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Wilam Horzyca. Adapt. i reż. Przemysław Basiński,,,,Magia,1992.0,
159466,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","My, dzieci z dworca ZOO. Prem. 1992",,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Ryszard Turczyn. Reż. Leszek Polessa,,,,"My, dzieci z dworca ZOO",1992.0,
159884,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kubuś Fatalista i jego pan. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),,,,,Kubuś Fatalista i jego pan,1992.0,
159899,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ofery. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Jacek Stanisław Buras. Reż. Józef Fryźlewicz,,,,Ofery,1992.0,
159901,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Monachomachia. Prem. 1992,,43,Teatr Rozrywki,Sc. Bogdan Rudnicki. Reż. Jerzy Zoń,,,,Monachomachia,1992.0,
159903,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Złota różdżka (Wierszyki zastraszające dla dzieci). Prem. 1992,,43,Teatr Rozrywki,"Tł. Andrzej Nowicki, Robert Stiller, Julian Tuwim. Sc. i reż. Jerzy Bielunas",,"Aut. tekstów: Władysław Bełza, Stanisław Jachowicz, Heinrich Hoffmann, H.S.Leigh, Detlev von Liliencron, Fiodor Sołogub, Wacław Szymanowski",,Złota różdżka (Wierszyki zastraszające dla dzieci),1992.0,
159932,1991,7674,Niemcy (teatr polski za granicą) - repertuar,Koniec przytułku,,2962,Teatr Kreatur Andrzeja Worońca (Worona),,,,,Koniec przytułku,,
159982,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Świętoszek. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Joanna Arnold. Reż. Alicja Choińska,,,,Świętoszek,1992.0,
160019,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czupurek. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Reż. Tomasz Szymański,,,,Czupurek,1992.0,
160022,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Fizycy. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Irena Krzywicka i Jan Garewicz. Reż. Ryszard Krzyszycha,,,,Fizycy,1992.0,
160031,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Piosenka jest dobra na wszystko. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Sc. i reż.: Alicja Choińska,,,,Piosenka jest dobra na wszystko,1992.0,
160042,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zapiski krasnoarmiejca. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Adapt. i reż. Ryszard Krzyszycha,,"Wg. pow. ""Zapiski oficera Armii Czerwonej""",,Zapiski krasnoarmiejca,1992.0,
160068,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kolędnicy. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. aut.,,,,Kolędnicy,1992.0,
160448,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Każdy kocha Opalę. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Tł. Janina Nehring. Reż. Wanda Laskowska,,,,Każdy kocha Opalę,1992.0,
160450,1991,7674,Niemcy (teatr polski za granicą) - repertuar,[Sklepy cynamonowe] Die Zimtlaeden,,2962,Teatr Kreatur Andrzeja Worońca (Worona),Reż. Andrzej Woron,,,,[Sklepy cynamonowe] Die Zimtlaeden,,
160453,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Guignol w tarapatach. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. Hilary Kurpanik,,,,Guignol w tarapatach,1992.0,
160455,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Balladyna. Prem 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. Józef Jasielski,,,,Balladyna,1992.0,
160458,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Krzesiwo. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. Ewa Kołogórska,,Wg baśni Hansa Christiana Andersena,,Krzesiwo,1992.0,
160459,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dwoje na huśtawce. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Tł. Małgorzata Semil i Karol Jakubowicz. Reż. Józef Jagielski,,,,Dwoje na huśtawce,1992.0,
167845,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Nawrócony w Jaffie. Prem. 1992,,102,Teatr Polski*,Adapt. i reż. Jan Buchwald,,,,Nawrócony w Jaffie,1992.0,
167846,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czarny piasek. Prem. 1992,,102,Teatr Polski*,Reż. Grzegorz Mrówczyński,,,,Czarny piasek,1992.0,
167847,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Bulawar czarownic. Prem. 1992,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),,,,,Bulawar czarownic,1992.0,
167848,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Hej kolęda, kolęda. Prem. 1992",,872,"Teatr Lalek ""Rabcio""",Sc. i reż. Ewa Marcinkówna,,,,"Hej kolęda, kolęda",1992.0,
167849,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",The fantasticks. Prem. 1992,,2081,Teatr Powszechny im. J. Kochanowskiego*,Tł. Kazimierz Piotrowski. Reż. Wojciech Kępczyński,,,,The fantasticks,1992.0,
167850,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pożarcie królewny Bluetki. Prem. 1992,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Emilian Kamiński,,,,Pożarcie królewny Bluetki,1992.0,
167851,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Oni. Prem. 1992,,2081,Teatr Powszechny im. J. Kochanowskiego*,Re z. Jacek Zembrzuski,,,,Oni,1992.0,
167852,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",W małym dworku. Prem. 1992,,875,Teatr im. W. Siemaszkowej,Reż. Józef Skwark,,,,W małym dworku,1992.0,
167853,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Świętoszek. Prem. 1992,,875,Teatr im. W. Siemaszkowej,Tł. Bohdan Korzeniewski. Reż. Józef Skwark,,,,Świętoszek,1992.0,
167854,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ósmy dzień tygodnia. Prem. 1992,,875,Teatr im. W. Siemaszkowej,Adapt. i reż. Jan Błeszczyński,,,,Ósmy dzień tygodnia,1992.0,
160490,1991,449,"Teatry od 1945 r. (omówienia, repertuar)",Bajki dla Potłuczonych. Prem. 1991,,3342,"Kabaret ""Potem""",,,,,Bajki dla Potłuczonych,1991.0,
167857,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ręce... Prem. 1992,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. aut.,,,,Ręce..,1992.0,
167858,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Królewna i echo. Prem. 1992,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Tł. Jan Puget. Reż. Maciej K. Tondera,,,,Królewna i echo,1992.0,
167861,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Cyrk Glumzia. Prem. 1992,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Maciej K. Tondera,,,,Cyrk Glumzia,1992.0,
167862,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Gdzie jest Mikołaj? Prem. 1992,,878,"Państwowy Teatr Lalki ""Tęcza""",Reż. aut.,,,,Gdzie jest Mikołaj? Prem. 1992,1992.0,rok niepewny
167911,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śpiąca królewna. Prem. 1992,,879,Teatr Zagłębia,Reż. Zbigniew Leraczyk,,,,Śpiąca królewna,1992.0,
167913,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Balladyna. Prem. 1992,,879,Teatr Zagłębia,Reż. Mieczysław Górkiewicz,,,,Balladyna,1992.0,
167917,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czarodziejski flet. Prem. 1992,,880,Teatr Polski*,Adapt. Krystyna Meissner. Reż. Tadeusz Wiśniewski,,Wg Wolfganga Amadeusza Mozarta,,Czarodziejski flet,1992.0,
167923,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Maciej Korbowa i Bellatrix. Prem. 1992,,881,Teatr Współczesny,Reż. Anna Augustynowicz,,,,Maciej Korbowa i Bellatrix,1992.0,
167924,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Brel. Prem. 1992,,881,Teatr Współczesny,Tł. Wojciech Młynarski. Sc. Emilian Kamiński,,,,Brel,1992.0,
167929,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dwustronne lustro: Coś w rodzaju miłości. Elegia dla starszej pani. Prem. 1992,,881,Teatr Współczesny,Tł. Małgorzta Semil. Reż. Piotr Bogusław Jędrzejczak,,,,Dwustronne lustro: Coś w rodzaju miłości. Elegia dla starszej pani,1992.0,
167933,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Świniopas. Prem. 1992,,882,"Teatr Lalek ""Pleciuga""",Adapt. Jadwiga Żylińska. Reż. Krystyna Jakubczyk,,,,Świniopas,1992.0,
167935,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zimowy gość. Prem. 1992,,882,"Teatr Lalek ""Pleciuga""",Reż. aut.,,,,Zimowy gość,1992.0,
167938,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zorza. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,Reż. Jacek Andrucki,,,,Zorza,1992.0,
167939,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czego nie widać. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,"Tł. Małgorzata Semil, Karol Jakubowicz. Reż. Wanda Laskowska",,,,Czego nie widać,1992.0,
167941,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Przejście nad Niagarą. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,Tł. Gustaw Koliński. Reż. Karol Wiśniewski,,,,Przejście nad Niagarą,1992.0,
167944,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Awers i rewers. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,Reż. aut.,,Wg utworów Piotra Borowego i Stanisława Ignacego Witkiewicza,,Awers i rewers,1992.0,
167951,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Byk na dachu. Prem. 1992,,884,Teatr im. W. Horzycy,Tł. Irena Tuwim. Reż. Wojciech Kępczyński,,,,Byk na dachu,1992.0,
167953,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Historia żołnierza. Prem. 1992,,884,Teatr im. W. Horzycy,Tł. Julian Tuwim. Reż. Krystyna Meissner,,,,Historia żołnierza,1992.0,
160765,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Antoniusz i Kleopatra. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Jerzy Limon i Władysław Zawistowski. Reż. Krzysztof Babicki,,,,Antoniusz i Kleopatra,1992.0,
160769,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śmierć komiwojażera. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Joanna Gorczycka. Reż. Feliks Falk,,,,Śmierć komiwojażera,1992.0,
160772,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Królowa śniegu. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Stefania Beylin. Adapt. Joanna Olczak-Ronikier i Włodzimierz Nurkowski. Reż. Włodzimierz Nurkowski,,,,Królowa śniegu,1992.0,
160775,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pan Jowialski. Prem. 1992,,46,"Teatr ""Wybrzeże""",Reż. Marek Okopiński,,,,Pan Jowialski,1992.0,
160777,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dwoje na huśtawce. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Małgorzta Semil i Karol Jakubowicz. Reż. Barbara Sass-Zdort,,,,Dwoje na huśtawce,1992.0,
160779,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Peepshow u Holzerów. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Danuta Żmij-Zielińska. Reż. Mirosław Bork,,,,Peepshow u Holzerów,1992.0,
168066,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",A.R. Gurney: Problem. Beth Henley: Jestem smutny. Arthur Miller: Robol. Joyce Carol Oates: Szumy i zakłócenia. Prem. 1992,,884,Teatr im. W. Horzycy,"Tł. Lech Jęczmyk, Krystyna Meissner. Reż. Krystyna Meissner, Tarmnarah Carper",,,,A.R. Gurney: Problem. Beth Henley: Jestem smutny. Arthur Miller: Robol. Joyce Carol Oates: Szumy i zakłócenia,1992.0,
168069,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Jak królewna w zgadywanki grała. Prem. 1992,,885,"Teatr Lalki i Aktora ""Baj Pomorski""",Tł. Józef Waczków. Adapt. i reż. Wojciech Olejnik,,,,Jak królewna w zgadywanki grała,1992.0,
168071,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Escurial. Prem. 1992,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Zbigniew Stolarek. Reż. Tadeusz Pliszkiewicz,,,,Escurial,1992.0,
168072,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Lady i generał czyli petycja. Prem. 1992,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Mira Michałowska. Reż. Jerzy Korpanty,,,,Lady i generał czyli petycja,1992.0,
168073,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Mayday, mayday. Prem. 1992",,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Elżbieta Woźniak. Reż. Ryszard Maciej Nyczka,,,,"Mayday, mayday",1992.0,
160840,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kobieta z morza. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Jan Śliwon. Reż. Krzysztof Babicki,,,,Kobieta z morza,1992.0,
160842,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Miniatury o życiu i miłości. Prem. 1992,,830,"Miejski Teatr  ""Miniatura"" (do 1998: Teatr Lalki i Aktora ""Miniatura"")",Reż. Leon Krzycki,,,,Miniatury o życiu i miłości,1992.0,
160847,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Słowik. Prem. 1992,,830,"Miejski Teatr  ""Miniatura"" (do 1998: Teatr Lalki i Aktora ""Miniatura"")",Reż. Tomasz Jaworski,,,,Słowik,1992.0,
160854,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",College No 24. Prem. 1992,,922,Teatr Ekspresji,Reż. aut.,,,,College No 24,1992.0,
160855,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kabaret Play Boy. Prem. 1992,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),Reż. Marek Pacuła,,,,Kabaret Play Boy,1992.0,
160856,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",John Lennon. Prem. 1992,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),"Tł. Jerzy Nawrat, Marek Zgaiński. Reż. Anna Molga, Andreas Visser",,,,John Lennon,1992.0,
160857,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Mieszczanin szlachcicem. Prem. 1992,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),Tł. Tadeusz Boy-Żeleński. Reż. Waldemar Śmigasiewicz,,,,Mieszczanin szlachcicem,1992.0,
